Region/Country/Area,country,Year,Series,Value,Footnotes,Source,
348,Hungary,2018,Emissions (thousand metric tons of carbon dioxide),49394,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
348,Hungary,2019,Emissions (thousand metric tons of carbon dioxide),47281,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
348,Hungary,2020,Emissions (thousand metric tons of carbon dioxide),44844,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
348,Hungary,1975,Emissions per capita (metric tons of carbon dioxide),6.7,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
348,Hungary,1985,Emissions per capita (metric tons of carbon dioxide),7.5,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
348,Hungary,2005,Emissions per capita (metric tons of carbon dioxide),5.4,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
348,Hungary,2010,Emissions per capita (metric tons of carbon dioxide),4.7,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
348,Hungary,2015,Emissions per capita (metric tons of carbon dioxide),4.3,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
348,Hungary,2018,Emissions per capita (metric tons of carbon dioxide),4.9,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
348,Hungary,2019,Emissions per capita (metric tons of carbon dioxide),4.7,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
348,Hungary,2020,Emissions per capita (metric tons of carbon dioxide),4.5,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
352,Iceland,1975,Emissions (thousand metric tons of carbon dioxide),1631,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
352,Iceland,1985,Emissions (thousand metric tons of carbon dioxide),1647,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
352,Iceland,2005,Emissions (thousand metric tons of carbon dioxide),2235,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
352,Iceland,2010,Emissions (thousand metric tons of carbon dioxide),1978,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
352,Iceland,2015,Emissions (thousand metric tons of carbon dioxide),2090,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
352,Iceland,2018,Emissions (thousand metric tons of carbon dioxide),1731,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
352,Iceland,2019,Emissions (thousand metric tons of carbon dioxide),1669,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
352,Iceland,2020,Emissions (thousand metric tons of carbon dioxide),1474,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
352,Iceland,1975,Emissions per capita (metric tons of carbon dioxide),7.4,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
352,Iceland,1985,Emissions per capita (metric tons of carbon dioxide),6.8,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
352,Iceland,2005,Emissions per capita (metric tons of carbon dioxide),7.5,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
352,Iceland,2010,Emissions per capita (metric tons of carbon dioxide),6.1,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
352,Iceland,2015,Emissions per capita (metric tons of carbon dioxide),6.2,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
352,Iceland,2018,Emissions per capita (metric tons of carbon dioxide),4.8,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
352,Iceland,2019,Emissions per capita (metric tons of carbon dioxide),4.5,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
352,Iceland,2020,Emissions per capita (metric tons of carbon dioxide),3.9,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
356,India,1975,Emissions (thousand metric tons of carbon dioxide),243733,Data refer to fiscal years beginning 1 April.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
356,India,1985,Emissions (thousand metric tons of carbon dioxide),409751,Data refer to fiscal years beginning 1 April.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
356,India,2005,Emissions (thousand metric tons of carbon dioxide),1120993,Data refer to fiscal years beginning 1 April.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
356,India,2010,Emissions (thousand metric tons of carbon dioxide),1625063,Data refer to fiscal years beginning 1 April.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
356,India,2015,Emissions (thousand metric tons of carbon dioxide),2094130,Data refer to fiscal years beginning 1 April.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
356,India,2018,Emissions (thousand metric tons of carbon dioxide),2378298,Data refer to fiscal years beginning 1 April.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
356,India,2019,Emissions (thousand metric tons of carbon dioxide),2339341,Data refer to fiscal years beginning 1 April.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
356,India,2020,Emissions (thousand metric tons of carbon dioxide),2135190,Data refer to fiscal years beginning 1 April.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
356,India,1975,Emissions per capita (metric tons of carbon dioxide),0.4,Data refer to fiscal years beginning 1 April.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
356,India,1985,Emissions per capita (metric tons of carbon dioxide),0.5,Data refer to fiscal years beginning 1 April.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
356,India,2005,Emissions per capita (metric tons of carbon dioxide),0.9,Data refer to fiscal years beginning 1 April.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
356,India,2010,Emissions per capita (metric tons of carbon dioxide),1.3,Data refer to fiscal years beginning 1 April.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
356,India,2015,Emissions per capita (metric tons of carbon dioxide),1.6,Data refer to fiscal years beginning 1 April.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
356,India,2018,Emissions per capita (metric tons of carbon dioxide),1.7,Data refer to fiscal years beginning 1 April.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
356,India,2019,Emissions per capita (metric tons of carbon dioxide),1.7,Data refer to fiscal years beginning 1 April.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
356,India,2020,Emissions per capita (metric tons of carbon dioxide),1.5,Data refer to fiscal years beginning 1 April.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
360,Indonesia,1975,Emissions (thousand metric tons of carbon dioxide),47969,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
360,Indonesia,1985,Emissions (thousand metric tons of carbon dioxide),96114,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
360,Indonesia,2005,Emissions (thousand metric tons of carbon dioxide),336464,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
360,Indonesia,2010,Emissions (thousand metric tons of carbon dioxide),410785,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
360,Indonesia,2015,Emissions (thousand metric tons of carbon dioxide),474377,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
360,Indonesia,2018,Emissions (thousand metric tons of carbon dioxide),547124,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
360,Indonesia,2019,Emissions (thousand metric tons of carbon dioxide),584412,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
360,Indonesia,2020,Emissions (thousand metric tons of carbon dioxide),544485,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
360,Indonesia,1975,Emissions per capita (metric tons of carbon dioxide),0.3,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
360,Indonesia,1985,Emissions per capita (metric tons of carbon dioxide),0.5,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
360,Indonesia,2005,Emissions per capita (metric tons of carbon dioxide),1.4,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
360,Indonesia,2010,Emissions per capita (metric tons of carbon dioxide),1.6,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
360,Indonesia,2015,Emissions per capita (metric tons of carbon dioxide),1.8,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
360,Indonesia,2018,Emissions per capita (metric tons of carbon dioxide),2,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
360,Indonesia,2019,Emissions per capita (metric tons of carbon dioxide),2.1,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
360,Indonesia,2020,Emissions per capita (metric tons of carbon dioxide),2,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
364,Iran (Islamic Republic of),1975,Emissions (thousand metric tons of carbon dioxide),68648,Data refer to fiscal years beginning 21 March.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
364,Iran (Islamic Republic of),1985,Emissions (thousand metric tons of carbon dioxide),146421,Data refer to fiscal years beginning 21 March.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
364,Iran (Islamic Republic of),2005,Emissions (thousand metric tons of carbon dioxide),421593,Data refer to fiscal years beginning 21 March.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
364,Iran (Islamic Republic of),2010,Emissions (thousand metric tons of carbon dioxide),503021,Data refer to fiscal years beginning 21 March.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
364,Iran (Islamic Republic of),2015,Emissions (thousand metric tons of carbon dioxide),560799,Data refer to fiscal years beginning 21 March.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
364,Iran (Islamic Republic of),2018,Emissions (thousand metric tons of carbon dioxide),591385,Data refer to fiscal years beginning 21 March.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
364,Iran (Islamic Republic of),2019,Emissions (thousand metric tons of carbon dioxide),583855,Data refer to fiscal years beginning 21 March.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
364,Iran (Islamic Republic of),2020,Emissions (thousand metric tons of carbon dioxide),572912,Data refer to fiscal years beginning 21 March.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
364,Iran (Islamic Republic of),1975,Emissions per capita (metric tons of carbon dioxide),2.1,Data refer to fiscal years beginning 21 March.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
364,Iran (Islamic Republic of),1985,Emissions per capita (metric tons of carbon dioxide),3.1,Data refer to fiscal years beginning 21 March.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
364,Iran (Islamic Republic of),2005,Emissions per capita (metric tons of carbon dioxide),6,Data refer to fiscal years beginning 21 March.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
364,Iran (Islamic Republic of),2010,Emissions per capita (metric tons of carbon dioxide),6.8,Data refer to fiscal years beginning 21 March.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
364,Iran (Islamic Republic of),2015,Emissions per capita (metric tons of carbon dioxide),7.1,Data refer to fiscal years beginning 21 March.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
364,Iran (Islamic Republic of),2018,Emissions per capita (metric tons of carbon dioxide),7.2,Data refer to fiscal years beginning 21 March.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
364,Iran (Islamic Republic of),2019,Emissions per capita (metric tons of carbon dioxide),7,Data refer to fiscal years beginning 21 March.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
364,Iran (Islamic Republic of),2020,Emissions per capita (metric tons of carbon dioxide),6.8,Data refer to fiscal years beginning 21 March.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
368,Iraq,1975,Emissions (thousand metric tons of carbon dioxide),15686,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
368,Iraq,1985,Emissions (thousand metric tons of carbon dioxide),38435,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
368,Iraq,2005,Emissions (thousand metric tons of carbon dioxide),71968,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
368,Iraq,2010,Emissions (thousand metric tons of carbon dioxide),90090,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
368,Iraq,2015,Emissions (thousand metric tons of carbon dioxide),100792,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
368,Iraq,2018,Emissions (thousand metric tons of carbon dioxide),128194,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
368,Iraq,2019,Emissions (thousand metric tons of carbon dioxide),139578,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
368,Iraq,2020,Emissions (thousand metric tons of carbon dioxide),122846,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
368,Iraq,1975,Emissions per capita (metric tons of carbon dioxide),1.3,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
368,Iraq,1985,Emissions per capita (metric tons of carbon dioxide),2.4,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
368,Iraq,2005,Emissions per capita (metric tons of carbon dioxide),2.6,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
368,Iraq,2010,Emissions per capita (metric tons of carbon dioxide),3,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
368,Iraq,2015,Emissions per capita (metric tons of carbon dioxide),2.8,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
368,Iraq,2018,Emissions per capita (metric tons of carbon dioxide),3.3,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
368,Iraq,2019,Emissions per capita (metric tons of carbon dioxide),3.5,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
368,Iraq,2020,Emissions per capita (metric tons of carbon dioxide),3,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
372,Ireland,1975,Emissions (thousand metric tons of carbon dioxide),21641,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
372,Ireland,1985,Emissions (thousand metric tons of carbon dioxide),27085,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
372,Ireland,2005,Emissions (thousand metric tons of carbon dioxide),44909,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
372,Ireland,2010,Emissions (thousand metric tons of carbon dioxide),39821,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
372,Ireland,2015,Emissions (thousand metric tons of carbon dioxide),35983,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
372,Ireland,2018,Emissions (thousand metric tons of carbon dioxide),36103,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
372,Ireland,2019,Emissions (thousand metric tons of carbon dioxide),34446,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
372,Ireland,2020,Emissions (thousand metric tons of carbon dioxide),32458,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
372,Ireland,1975,Emissions per capita (metric tons of carbon dioxide),6.7,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
372,Ireland,1985,Emissions per capita (metric tons of carbon dioxide),7.5,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
372,Ireland,2005,Emissions per capita (metric tons of carbon dioxide),10.7,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
372,Ireland,2010,Emissions per capita (metric tons of carbon dioxide),8.6,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
372,Ireland,2015,Emissions per capita (metric tons of carbon dioxide),7.6,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
372,Ireland,2018,Emissions per capita (metric tons of carbon dioxide),7.3,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
372,Ireland,2019,Emissions per capita (metric tons of carbon dioxide),6.9,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
372,Ireland,2020,Emissions per capita (metric tons of carbon dioxide),6.4,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
376,Israel,1975,Emissions (thousand metric tons of carbon dioxide),16557,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
376,Israel,1985,Emissions (thousand metric tons of carbon dioxide),24534,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
376,Israel,2005,Emissions (thousand metric tons of carbon dioxide),59347,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
376,Israel,2010,Emissions (thousand metric tons of carbon dioxide),69065,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
376,Israel,2015,Emissions (thousand metric tons of carbon dioxide),64630,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
376,Israel,2018,Emissions (thousand metric tons of carbon dioxide),60257,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
376,Israel,2019,Emissions (thousand metric tons of carbon dioxide),61927,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
376,Israel,2020,Emissions (thousand metric tons of carbon dioxide),58014,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
376,Israel,1975,Emissions per capita (metric tons of carbon dioxide),4.8,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
376,Israel,1985,Emissions per capita (metric tons of carbon dioxide),5.7,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
376,Israel,2005,Emissions per capita (metric tons of carbon dioxide),8.5,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
376,Israel,2010,Emissions per capita (metric tons of carbon dioxide),9,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
376,Israel,2015,Emissions per capita (metric tons of carbon dioxide),7.6,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
376,Israel,2018,Emissions per capita (metric tons of carbon dioxide),6.7,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
376,Israel,2019,Emissions per capita (metric tons of carbon dioxide),6.8,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
376,Israel,2020,Emissions per capita (metric tons of carbon dioxide),6.2,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
380,Italy,1975,Emissions (thousand metric tons of carbon dioxide),319892,Data include San Marino and the Holy See.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
380,Italy,1985,Emissions (thousand metric tons of carbon dioxide),345299,Data include San Marino and the Holy See.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
380,Italy,2005,Emissions (thousand metric tons of carbon dioxide),461849,Data include San Marino and the Holy See.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
380,Italy,2010,Emissions (thousand metric tons of carbon dioxide),398376,Data include San Marino and the Holy See.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
380,Italy,2015,Emissions (thousand metric tons of carbon dioxide),335503,Data include San Marino and the Holy See.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
380,Italy,2018,Emissions (thousand metric tons of carbon dioxide),322796,Data include San Marino and the Holy See.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
380,Italy,2019,Emissions (thousand metric tons of carbon dioxide),314965,Data include San Marino and the Holy See.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
380,Italy,2020,Emissions (thousand metric tons of carbon dioxide),279321,Data include San Marino and the Holy See.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
380,Italy,1975,Emissions per capita (metric tons of carbon dioxide),5.7,Data include San Marino and the Holy See.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
380,Italy,1985,Emissions per capita (metric tons of carbon dioxide),6,Data include San Marino and the Holy See.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
